key,status,group_index,family,imagespace_enum,imagespace_class,stage,descriptor_hex,dxbc_sha256_1_6,raw_hlsl_sha256_1_6,contract_sha256_1_6,dxbc_sha256_1_7,raw_hlsl_sha256_1_7,contract_sha256_1_7,canonical_source,source_disposition
6|PS|34619393,changed,6,Lighting,,,PS,0x02104001,6E971987A90A0B00C8557D709FD2DCEEA121FEBBBB75517523A64E62B86B8935,E769F0227179EFE664965753121747CFF530732AAC56644AB19B584A32A466AF,D48EFE98D0088391157A3E92A2704AA927E91B3645B7216B83DF467B33105186,3153C7D78353BADFC6C1558B24D958E9025DCE0D45AA9BE81609A1184E5EA8D5,2AF4F77F1C7D4A6FC511F05035D8B764279FB4594C56F413621BE693BEEDCFF5,D48EFE98D0088391157A3E92A2704AA927E91B3645B7216B83DF467B33105186,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34619905,changed,6,Lighting,,,PS,0x02104201,3F1A7A71FFFF059FBE708003D45CBEA00005C3561E4A99605D866554C66D8DA5,81BABA6E0097908BD3A0F71BD29A0BA1C538B77651878E46E5F6B0927276EF3A,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,F35AC3BFEA9175FCD1A2714CAF2F405EB1EC2CD5883EB56BBDF9366A683A5277,A869BD58C5EC0EECC18FE16848F66A0DC71A873861C114E39AFD6AE96F06536C,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34620417,changed,6,Lighting,,,PS,0x02104401,8D8500D9267609234D414932CCD7E71C35415B51A860FF5E04127918816F095E,894E8B8C35129A9F0FAF3F70E62ECC9C5CE5025F4A40710839D911CFF8F05A95,3046BABE09EDB720CE262040F468943C7797A3958B30A72EB9E7DDA30E350316,2D2E16844BA9A9ED4CB529D8716114A6A318D2DC47BAEC31216B87C62E0B6A2A,5AC9D0E3D9401A863913C9BF69DA51FCFBEFA0B9B0E6C34F4E6E4131EC8217AA,3046BABE09EDB720CE262040F468943C7797A3958B30A72EB9E7DDA30E350316,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34620929,changed,6,Lighting,,,PS,0x02104601,0A34C29676F1C72742B9E0BCDB1E5E3DB00FA070160953722B8B1631949DC67B,8540CC78DC534D247C0CF2780F66516541A924F3CA3F903777A9C04E55AACAE2,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,E42D25A3FD148C2E1641B3F7CFDC14B2081A60767D2251425C66E1F081E032A7,AEC5E6D964C0DE166E300281D65582CB4DEDC59F2B4925CAD601D40B8A22EAD6,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34621441,changed,6,Lighting,,,PS,0x02104801,5EDC1A3CA37552738717D72AEABEC829100CF29A71065DB3AD32BF69C4BD225F,1503A60D0BF50420B1BEDED26F6A68D3560688B43D72132D177B9D65FE3D6940,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,FD5BE664D5A814B5C4B7F6015CDC03850AC0D795C4EF562CAF8833AE4BD205D3,37C5DCAFB0203F56C47E7839502B9F8E4B4355BD2405093A873D40F54C82A172,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34621953,changed,6,Lighting,,,PS,0x02104A01,BC631E2B72FDACA74BC3E3B34CBBDD72F87DE65813B3D8BDCCACFFE31F8CBDF5,B0B186543499E323E73AC445DC3F79CA699B9200C03BC06727270657469DB07F,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,6F580209A1052CFDE23B62E68F55BF2217D87575050E059F44E5C6B25408EF58,CEA95037E9C59E058D0893144E1D91059159255EEF9BAF4DB9462B81A6EE9BAF,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34623489,changed,6,Lighting,,,PS,0x02105001,C6EF6736DF71EB5D439E8D41AF40E91EFB4B70EFB9589F17301B77FC57B46D15,1B47913D4F76CF80764B675A938E3B6A114585E5D33CB7F1366FB2A76950D7E4,53BFCDDB0066EE23CF775563C36E41D0F8A426B9AE38D1C1E3A8EA78C20C45EB,A50D2994447AD23932087BC081707CCBF777983E551C779DC7ECEA1549513E1B,0B34FAE602EC0253F41B2F9835E78E2B2DC80592B22255FAD0687C21CC6B2212,53BFCDDB0066EE23CF775563C36E41D0F8A426B9AE38D1C1E3A8EA78C20C45EB,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34624001,changed,6,Lighting,,,PS,0x02105201,CE68945A831A11BCA71888C2DCF54B77A236DCD9FD5FA52631F8D77CBE2D802E,2B1896E951F1FE66FF85ADB2225CEE2E0B374D75010FC1EE48A28CAC2165A3F2,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,D1817B2168856BD7630CCA68E36ED7D435DDD690D0CAB13F00FA0581B3120498,D973D56DDED20713BB04B2F352273B6C57D489C4DE00F92F61F8F7F94BB96E23,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34627585,changed,6,Lighting,,,PS,0x02106001,A3E31B81A10D389DAEA11F2DF79F1D5C764F9770E16C206FC07BEF0BE5B2117C,868C0FD2028BC4962F965CDBAD82DFEEE7F66CCA8599A938B2F21495453AF74E,D48EFE98D0088391157A3E92A2704AA927E91B3645B7216B83DF467B33105186,FEB631F1A586FB1FC37E2D7449498B8312C2818DFC2E4E5C02DA5F5ADFB19ACC,70FD9ACBCB3DBF1BD25654D35457CF290224CA01430ACF5CCB38AEBB33E66C13,D48EFE98D0088391157A3E92A2704AA927E91B3645B7216B83DF467B33105186,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34628097,changed,6,Lighting,,,PS,0x02106201,4539E96A4775609C94186E8345AF3690D7DA3CE4714847A1D0D90B8FD32A83F9,1A591E4613D01F8199A5A9E5314A4FDE4FC36405F40B67B52458F81BE40FCA22,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,238D06EBEC2727383E8C4CFFBFD746ECC59C118C555D8E87D968CB96567955FF,707CABF6A504330EFBA1E67855CBB2FEA8854728C5817CF586E36A0FC4ADC6DB,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34628609,changed,6,Lighting,,,PS,0x02106401,D06DDD7B715BE1B5DB3657CA9CB17A960249475BBEFB32D2F24D4B39B6AF9903,B8D2318CCED5C030B29407A65F70D6B712004FB2151E6FDDCB9F7EF5EB3A6094,3046BABE09EDB720CE262040F468943C7797A3958B30A72EB9E7DDA30E350316,4A2241FD79CB23709CF8B2FEE180EB586A844954D119D7876BEF8C76ECED719F,D6E72F43F2E434C7A4060A5C4414D335F955D07774F6F09D9D13D260CF6DC1BC,3046BABE09EDB720CE262040F468943C7797A3958B30A72EB9E7DDA30E350316,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34629121,changed,6,Lighting,,,PS,0x02106601,86ABDE39A3861AFD7FE21FCC33DD4D2448ADF221A6E8475D824748DAB6E31A03,40164A3F91F0071882939D677784D9E58E92E401741ACD3202A266AB0E397D58,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,40CFE46EBB1BE6B153CA1F610B35DF4F48A1B27858285FA2423324C832943B99,83ECF5CA8C323476DE5B3589E9642F852F13E76248A50F3018D1BAD37E41C105,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34629633,changed,6,Lighting,,,PS,0x02106801,BC8465A28DC9966E2F9033BF7B0086B3370390564C351AF5046D3704B91DBC3A,E9A000FC48A1A8B02ED7459C5E3545887F5012CD036B452E536CB6A7292F5E93,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,942BF0C9AD245577F88DEF78767A1983A48DCF9DA7A11B3D3B6B6D4A75F742D4,31013CE929F8555B2AF86A51999412CE3B43CAF2F1BBD991836841E4DF72A3B9,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34630145,changed,6,Lighting,,,PS,0x02106A01,009E89F7EC9D5E15E49EE0E964E47B253E9CDC400CDF3AC030E3EC2B9D86C169,0C58A491A1FBB578E79A55DCF765BAFD58321FC2897A22590C60C46EA1735114,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,2A44D044D07CF697C72CAA74FB80C43EF7ED47336492A052150E0315FA4C51C6,3A62DB56B543439BA803612C355CE3FB81030104677F64DE5725159A43997804,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34631681,changed,6,Lighting,,,PS,0x02107001,4F184F3373AD6E6F15D8563D166968677BFD74A8F3737828BDC7C0A934F7E79B,9B25399A2B03FCB55FE3394EF73C133A9E044758428E45339BD4857F163E2BA1,53BFCDDB0066EE23CF775563C36E41D0F8A426B9AE38D1C1E3A8EA78C20C45EB,57D51C622A947077F5DCA38B5246C9EE9D00982F66E5303A9A2661CEFADEE242,4DC7CD111048D69E8327F0926543936AAEE926A727AF595FE95ABC48F054F53C,53BFCDDB0066EE23CF775563C36E41D0F8A426B9AE38D1C1E3A8EA78C20C45EB,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34632193,changed,6,Lighting,,,PS,0x02107201,C6B5DC47FFA9F763C5C3F5F1CC7AFC7C44C8C42E8F8264AEE53CC00D9603B362,922BE3F8A092FBB22C0D43AE5AB7762AED31F0E04CA1CF2DB4E22C0D42D7A646,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,44105601DF97F2CA2F0394E2357DE79F602F25E59D6029537719B66300AB107C,C2DC7AC7C29144793468ADA215063E5280194B06D963F9952EBD848A5A360018,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34734081,changed,6,Lighting,,,PS,0x02120001,E76C0E4C815818BE1CCD76E2060690EF0C09854315A4565EE5CAE08725E3D25F,3FE1ADE81891F834367BA56D7F71CEC9CBCBD4DB5D2B692C9BD72F551C8C8BA1,A0404909674D2E3C612B1B599FE619C4FC08D1E4E7F968DE9F6D1638E31E30CA,F56DB6B14C47B54C7EA34897EC90AE61FFC779CAC6EF7A94A19823C210902785,1EB114114605E2550EBFBBABA4439218AD052043CDA6E2A0F0FD69411CDDE571,A0404909674D2E3C612B1B599FE619C4FC08D1E4E7F968DE9F6D1638E31E30CA,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34734593,changed,6,Lighting,,,PS,0x02120201,011BBEA4725B48C90CD808F13BEC2A4BA43FE5DB11DDAEF02AEBB734BDBAA130,6F65C358428E0B5373A70D53489F2E766D23C90160A54B2E7C7FF4B1D06ECCAD,A0404909674D2E3C612B1B599FE619C4FC08D1E4E7F968DE9F6D1638E31E30CA,9425E29562F8CA58EC894822BD5F4C9CAA6ADD0E3D05DA9F8649F0AAC35D6BFC,04A08CE6A52665FAD21A3CC1661733C583009F56B7C0B7D9D7D303354370C023,A0404909674D2E3C612B1B599FE619C4FC08D1E4E7F968DE9F6D1638E31E30CA,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34735105,changed,6,Lighting,,,PS,0x02120401,C55E03DDB6B0D957D50115D39EB5A99E1592732DAA9FD6DDAB6C5DDDDC4AE380,5DF003470A836C1DE9F92D0C2BB9293BAB0661D4DF2CCCC9E38F976AF254A694,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,2D13E9851A4046445D960542EF8BDDBB5032662B9D2F2C1C23DCD18D5881C1C0,1B8E00385F24532D17D8AEDB8008951E4D5E4245BC8D3638A9EE0DE5190400E5,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34735617,changed,6,Lighting,,,PS,0x02120601,BA0924EEF2036884F52D981543061698BF25399E6BA8B1E801B5C42554A0C0BB,37E122CA4EA12549978C92F6B6845DE487E84958D1ECFA3E917F39D0C3B196D4,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,344E21BDAC5D4A8A5FF0D70472C297FE8771D84063C092DE17F507BC07E7F254,D4BFD82CEB99BA3549EBE2ED91A66D844E36F6C6E03CCD03BA90C747801A27B4,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34736129,changed,6,Lighting,,,PS,0x02120801,8A14AE861F6F333282947A882949D0EE4DBFE5CD5EE63DB5D05481195951EC40,4EC8B81E860474A358FF2BEC788701A919724D980B24606B880A93447656184F,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,EC9AF1A8D16F702B614E9B5EBC230078550CAA62F499EB0EFEE1589E0387029C,37E68D59C2FFCC9B97BB7FC3654CB71AEC698551A1E8D42A33972F921275537E,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34736641,changed,6,Lighting,,,PS,0x02120A01,952DE360778D9D966E47C2FC217C6953A836A230C2D5A2C484900C1F5F9EDFC7,3BA3A203CF0E530B28FE2039817E12DE48D8507DC632CDBF397C9929DCF21828,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,B26ECF8832F222EDA7E06BD35CBF20771A732F7BE7EAB7AD3826A1F0FDE0F869,63DCD19ED1E24613E558D830C542D0F13D70D96DE2A8747082D6D008AAA04E37,B9A171D96BEBDDC895D0C3529ECE2489CC8BC1E12C929D830595FBD019CBABE7,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34738177,changed,6,Lighting,,,PS,0x02121001,66E11FF1DDB2D3F23E5E65E9C296A62D4F138FA93450DF363F3D269052C196A5,17B87F17B732DD11A587508BA4091FBBE302018AD92F5796E8BD822E4ED80DC2,F046744B1DB54FF97D5E2AD804E47F18157B9576856B845A967973C85DAA3FE7,E8623C517C4B4CFDF3C2C2F06E7EF5CB55958E7198CCEDE7E4D452365C1EB8DE,3ACB412A3A18384BF825FBAEA72357F9506CB4D0EFA42ABF8A3F913DF2878B3E,F046744B1DB54FF97D5E2AD804E47F18157B9576856B845A967973C85DAA3FE7,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34738689,changed,6,Lighting,,,PS,0x02121201,319387B6A3A903FEE915E0123860687654A19AB83E07E5FCC2F54A9875B23F2C,A1815BEA24DE44363AA59B3A00CC6C94EB19DB224D9F1A91CDC00C757475F479,F046744B1DB54FF97D5E2AD804E47F18157B9576856B845A967973C85DAA3FE7,FF5B7D5238C8188CFD6EE2D6A493C68E321A77C5AAD670838F9DAA47E4D3BB65,0DF4454DDA60DCA9C970684EBFF4261E67ECFC6093DB253A78F56210232F4CF4,F046744B1DB54FF97D5E2AD804E47F18157B9576856B845A967973C85DAA3FE7,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34750465,changed,6,Lighting,,,PS,0x02124001,20B5155B752D54A83ECCEDCDBA92589DA08935242C65BBE0C3CDE0392E2E80FF,E47841BF01012E5E6EE1248EBCC04464CA7A556B5254AA88058974D5F4B492F7,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,7F770F9D6CF7A0E5312BEF8B4C5DDA4BD5E38EC6FA3DB639D2F609E283E51B81,B06C9131B419B48EB5F55A10A45BDEFC225BE5CEE4BDFEDD7DE6A6B8B7E329A3,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34750977,changed,6,Lighting,,,PS,0x02124201,CA057D4C94A4E09EB2074482D7AF44D2D45096CA1545E20ACEF3AB7FB00C7A9F,E82EBD47BE98E5C84003CD647D11E8C8C2BE8AEFB2F7B8650CA0AD36B0B9B7CC,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,8A4FE1DCD69393653D613CAB26DA6D50EA46DB8A24CAC21C572AE1949FFADB0A,60881E0A0245DEAB64AF6FDA18F49895993DBFE84661CE1B3762156CA2ABB43E,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34751489,changed,6,Lighting,,,PS,0x02124401,C116293A450C03BBAAB0ED91D312E318975CC4453F88829F55E2601D69FAD2B5,BD281D7289B738E62BAF2A858D3D3626FC7FC4F45F3930AD26CEE81B5753B0FA,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,FB861B464FC27BB17BDF178DFAB91785F3FC96F6718E62166F69AB795E392D05,2FBEB148FFFF8E50B8A8CFF2B2E3DE52106CBB881FEE88C6B9E8267E99728ADA,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34752001,changed,6,Lighting,,,PS,0x02124601,F05AE3B11C4FA2B0BC73BE0982430AAF8ACFFEA5162B76A0ECF1C509884DEFF0,B5842B0A097A42901D9BF980CC36FEC4702F18B880050F11F4D0462A7E351BBB,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,453EF504C2A360552E70D65B13BD326B36F8BC595CF60E372781AEF9780CDF17,15E34B83D08E718B88A55EBD886B873C97579ECF94C4405BFAB4019E0BF70CD1,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34752513,changed,6,Lighting,,,PS,0x02124801,CE5C7CDACA076064AD5BAD6CE63861D9D63DE63A1F46860811FC689AEA1F74B4,4E8F8D7108FD12D3C7FBE64B350C6498C4BC02459767AAD4C89FA7836D38E31C,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,E947FC45057DF98A7750B35A6B4D1EF5760BC38537C71AABBCFFAF7FE48DC093,15280DE120827596652D713174B5C86976B7C242E34D1484E72C878A31957093,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34753025,changed,6,Lighting,,,PS,0x02124A01,C2253832087422BB54B370C38AF02F046D5103FBE8C02E94294E73F508CA13C8,EE41CF555444CA39FE11C22FD2993D2DD315F0A289B3BA560334AAC54FBAF443,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,43301E19AADEB9CA759CD3FDF2BBFDD929A79A408444FDB70C92D6E2D2AF1AB3,85B5DEA0CC0E42943C2DAF132982720244D17E0AEC22667F66708D199C7747F6,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34754561,changed,6,Lighting,,,PS,0x02125001,E42697F725B9F84932BA867E7F03DFCD33502986D606927499279CB3C07B3BCF,999DD630AE2D91CE244D1929CD4FEAFEBE07D9282AA21380638F35D0EF87112D,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,CEB2FE487826790B6141AE039DFE8068E9C97D76B8BDCB4E576BECA994BE6C88,2845992C024F72351F242376D3BCA86DE95DB9C5C1B2216AFE54259535BC759D,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34755073,changed,6,Lighting,,,PS,0x02125201,8B4F79B72B0C407092ED2E0A158619688288D2778252798C858FF08C216A264D,EEFAA1670ED7935840D758EE1EC0E7F0F34DBB66EB11734959C9680D4A24DC0D,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,5F5A73C9B91505EAA334191B22C627E63BBF380E8BC7580ABD309A9CF3C52C60,F06CE6F4CA00D18BC2B49439E103C5AE80217FF81EB28C3FEDD7D8427D0C2BF3,4975E92007334B28030F23B65AC037B89E3CF00FF6D56251F6D104CDBA04BAE9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34758657,changed,6,Lighting,,,PS,0x02126001,EB690FD426E54460615F4EAA1F28CEA67AF69CE4713AB0E2F512838C19150933,428F252072ABFF35E3C2711BB87F8395890D4D74F403C22E4AF2D8BD23800101,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,37A1A98C3B973E68C454EE85CBBAC22D59DA7966A0266D82262FD0AC538067A1,32C6D8C66B12AE99D03D9457E840CE6DAEB246797E89129BAEBD37E1E1F2E490,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34759169,changed,6,Lighting,,,PS,0x02126201,0BB257A0A88AEE49820F43AC6BA36E4519BFF298D520A696F74CFBA3477DF73D,9CAF14CECF9DB7810C810FB4999AB69F1BB612CD817A6CC60C89F4310A1911ED,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,35F5FBBDBB2C7485048F2F3C47434BBF10DDB4CF80939397D0B4768615C7E87B,9E1DF2398A13732B17428BAA11413FCE7830FD7B7997B52928196CE09C4C4709,0BF0F17B541625F99C7B465D6E6699A96FE7CB2CCE7C2BF942DE4718C8B7D0F9,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34759681,changed,6,Lighting,,,PS,0x02126401,14C3B24EEB177F112207CE8EF85A264A1FE516D9B75316CF47EB9CDCEDA0310D,7967223EFCDAB26BCE8AA841F0E5A0A172E9F081E41D6CA2D32136498F2D6321,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,D5EEC62C44CE5B02B3FDA39FD6D2E65F2902729C7DB9C53376803B4AC200992D,E246DBE5A4A3076B6DFF5A145BCA5DC45C4C22FD7A7219F5943B7B1AE63A07D6,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|34760193,changed,6,Lighting,,,PS,0x02126601,71001669BDCB4DACEE5B7AF18E6F503A19BED2086B53F2F4994C474FBD2983BF,F18335A41A86D7D66AF78E80D6DAF864CCCE0C28AA60061302BACE51868AE3CA,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,8070DE1759706BBF4159639B71072FC6B0B9E368F403493BF5ADDDFD497F0E62,A3C582FA560938DAEF336E6F1C8D8CBB914CA9EC9AFD65EAADBF586A9D149BD1,B4DC093402763A8C8209A9E8304EFE960429E242A34995CD32E12145C7D21F29,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
